id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
24169	Friction Emerges Between Trump And Venezuelan Opposition	Friction emerges between Trump and Venezuelan opposition over Machado’s return	2026-01-29 11:55:15.388285+00	2026-01-29 12:00:27.110783+00		active	1	750	published			1	2026-01-29 11:59:41.285942+00	2026-01-29 12:00:26.808842+00	FALSE		[{"at": "2026-01-29T11:59:41.285942", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:00:26.808842", "reason": null, "status": "published", "attempt": 1}]
24168	Dhs Punches Back At Moulton For 'Inciting	DHS punches back at Moulton for 'inciting rioters' with 'gross' ICE remarks	2026-01-29 11:55:14.07989+00	2026-01-29 12:03:23.52389+00		active	1	750	published			1	2026-01-29 12:02:17.049527+00	2026-01-29 12:03:23.223191+00	FALSE		[{"at": "2026-01-29T12:02:17.049527", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:03:23.223191", "reason": null, "status": "published", "attempt": 1}]
24167	Package Holidays Flying Off The Shelves At	Package holidays flying off the shelves at Easyjet - but airline's losses jump on Italian expansion	2026-01-29 11:55:13.879482+00	2026-01-29 11:59:41.200423+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 11:59:31.115212+00	2026-01-29 11:59:40.911705+00	FALSE		[{"at": "2026-01-29T11:59:31.115212", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:59:40.911705", "reason": "no_content", "status": "failed", "attempt": 1}]
24166	How China Could Be Blocked From Building	How China could be blocked from building wind farms in Britain amid fears over security	2026-01-29 11:55:12.335564+00	2026-01-29 11:59:31.017241+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 11:59:22.722977+00	2026-01-29 11:59:30.718541+00	FALSE		[{"at": "2026-01-29T11:59:22.722977", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:59:30.718541", "reason": "no_content", "status": "failed", "attempt": 1}]
24165	Gary Lineker’S Goalhanger Nets Investment From The	Gary Lineker’s Goalhanger nets investment from The Chernin Group	2026-01-29 11:55:10.64781+00	2026-01-29 12:02:16.968445+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 12:02:04.362585+00	2026-01-29 12:02:16.637965+00	FALSE		[{"at": "2026-01-29T12:02:04.362585", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:02:16.637965", "reason": "no_image", "status": "failed", "attempt": 1}]
24164	Tesla Lurches Into The Musk Robotics Era	Tesla lurches into the Musk robotics era	2026-01-29 11:55:10.647025+00	2026-01-29 11:59:22.63598+00		active	1	750	failed	synthesis_failed	Claude API failed to synthesize article from sources	1	2026-01-29 11:58:43.755728+00	2026-01-29 11:59:22.321325+00	FALSE		[{"at": "2026-01-29T11:58:43.755728", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:59:22.321325", "reason": "synthesis_failed", "status": "failed", "attempt": 1}]
24163	Friction Emerges Between Trump And Venezuelan Opposition	Friction emerges between Trump and Venezuelan opposition over Machado’s return	2026-01-29 11:55:09.096788+00	2026-01-29 11:55:09.271579+00		active	1	750	pending			0			FALSE		[]
24162	Record-High Utility Rate Hike Requests Of $31	Record-high utility rate hike requests of $31 billion nationwide in 2025 trigger electric bill spikes and public outcries	2026-01-29 11:55:08.956464+00	2026-01-29 11:58:41.785859+00		active	1	750	published			1	2026-01-29 11:58:14.309172+00	2026-01-29 11:58:41.484078+00	FALSE		[{"at": "2026-01-29T11:58:14.309172", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:58:41.484078", "reason": null, "status": "published", "attempt": 1}]
24161	How China Could Be Blocked From Building	How China could be blocked from building wind farms in Britain amid fears over security	2026-01-29 11:55:07.383136+00	2026-01-29 11:55:07.552234+00		active	1	750	pending			0			FALSE		[]
24160	Inside The Race To Build Data Centers	Inside the race to build data centers	2026-01-29 11:55:07.206946+00	2026-01-29 11:58:10.214906+00		active	1	750	published			1	2026-01-29 11:57:38.999086+00	2026-01-29 11:58:09.914944+00	FALSE		[{"at": "2026-01-29T11:57:38.999086", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:58:09.914944", "reason": null, "status": "published", "attempt": 1}]
24159	Tesla Lurches Into The Musk Robotics Era	Tesla lurches into the Musk robotics era	2026-01-29 11:55:05.740252+00	2026-01-29 11:55:05.923253+00		active	1	750	pending			0			FALSE		[]
24158	The $600 Billion Wave Of Ai ‘Capex’	The $600 billion wave of AI ‘capex’ growth boosting tech stocks will slow down this year or next, analysts warn	2026-01-29 11:55:05.688856+00	2026-01-29 11:57:34.630294+00		active	1	750	published			1	2026-01-29 11:57:06.220017+00	2026-01-29 11:57:34.333732+00	FALSE		[{"at": "2026-01-29T11:57:06.220017", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:57:34.333732", "reason": null, "status": "published", "attempt": 1}]
24157	Record-High Utility Rate Hike Requests Of $31	Record-high utility rate hike requests of $31 billion nationwide in 2025 trigger electric bill spikes and public outcries	2026-01-29 11:55:04.15443+00	2026-01-29 11:55:04.322665+00		active	1	750	pending			0			FALSE		[]
24156	The Venezuelans Sending Letters To Nicolás Maduro:	The Venezuelans sending letters to Nicolás Maduro: ‘I’ve spent 11 years without my family because of you’	2026-01-29 11:55:03.94804+00	2026-01-29 11:57:01.589639+00		active	1	750	published			1	2026-01-29 11:56:11.302305+00	2026-01-29 11:57:01.274086+00	FALSE		[{"at": "2026-01-29T11:56:11.302305", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:57:01.274086", "reason": null, "status": "published", "attempt": 1}]
24155	Chechen Leader Kadyrov Says Russia Should Fight	Chechen leader Kadyrov says Russia should fight war in Ukraine to the end	2026-01-29 11:55:02.260665+00	2026-01-29 11:56:05.802291+00		active	1	750	published			1	2026-01-29 11:55:36.022765+00	2026-01-29 11:56:05.510475+00	FALSE		[{"at": "2026-01-29T11:55:36.022765", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:56:05.510475", "reason": null, "status": "published", "attempt": 1}]
24154	Inside The Race To Build Data Centers	Inside the race to build data centers	2026-01-29 11:55:02.230724+00	2026-01-29 11:55:02.399016+00		active	1	750	pending			0			FALSE		[]
24153	The $600 Billion Wave Of Ai ‘Capex’	The $600 billion wave of AI ‘capex’ growth boosting tech stocks will slow down this year or next, analysts warn	2026-01-29 11:55:00.782301+00	2026-01-29 11:55:00.948835+00		active	1	750	pending			0			FALSE		[]
24152	Man Arrested After More Than 600 Items	Man arrested after more than 600 items stolen from museum	2026-01-29 11:55:00.626222+00	2026-01-29 11:55:35.936314+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 11:55:18.91041+00	2026-01-29 11:55:35.628672+00	FALSE		[{"at": "2026-01-29T11:55:18.910410", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:55:35.628672", "reason": "no_image", "status": "failed", "attempt": 1}]
24151	The Venezuelans Sending Letters To Nicolás Maduro:	The Venezuelans sending letters to Nicolás Maduro: ‘I’ve spent 11 years without my family because of you’	2026-01-29 11:54:59.053671+00	2026-01-29 11:54:59.226379+00		active	1	750	pending			0			FALSE		[]
24150	Drugmakers Roche And Sanofi Talk Up Their	Drugmakers Roche and Sanofi talk up their pipelines, as earnings fail to excite	2026-01-29 11:54:56.390248+00	2026-01-29 12:02:04.281419+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 12:02:00.936787+00	2026-01-29 12:02:04.001945+00	FALSE		[{"at": "2026-01-29T12:02:00.936787", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:02:04.001945", "reason": "no_content", "status": "failed", "attempt": 1}]
24149	Russia And Ukraine Carry Out New Exchange	Russia and Ukraine carry out new exchange of war dead	2026-01-29 11:54:54.615028+00	2026-01-29 12:02:00.857411+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 12:01:46.322651+00	2026-01-29 12:02:00.573265+00	FALSE		[{"at": "2026-01-29T12:01:46.322651", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:02:00.573265", "reason": "no_image", "status": "failed", "attempt": 1}]
24148	Saudi And Israeli Officials Visit Washington To	Saudi and Israeli officials visit Washington to discuss possible strikes on Iran, Axios reports	2026-01-29 11:54:52.982682+00	2026-01-29 12:01:46.241229+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 12:01:35.917159+00	2026-01-29 12:01:45.959898+00	FALSE		[{"at": "2026-01-29T12:01:35.917159", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:01:45.959898", "reason": "no_image", "status": "failed", "attempt": 1}]
24147	Gunfire, Blasts Rock Niger Airport Overnight Before	Gunfire, blasts rock Niger airport overnight before calm restored	2026-01-29 11:54:51.309922+00	2026-01-29 12:01:35.831578+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 12:01:24.221642+00	2026-01-29 12:01:35.531886+00	FALSE		[{"at": "2026-01-29T12:01:24.221642", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:01:35.531886", "reason": "no_image", "status": "failed", "attempt": 1}]
24146	Eib Spending On Security And Defence Quadrupled	EIB spending on security and defence quadrupled to €4bn in 2025	2026-01-29 11:54:49.729152+00	2026-01-29 12:01:22.07648+00		active	1	750	published			1	2026-01-29 12:00:31.238562+00	2026-01-29 12:01:21.676903+00	FALSE		[{"at": "2026-01-29T12:00:31.238562", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:01:21.676903", "reason": null, "status": "published", "attempt": 1}]
24145	Record Snowfall Triggers Chaos Across Parts Of	Record snowfall triggers chaos across parts of Japan	2026-01-29 11:54:48.150906+00	2026-01-29 12:00:26.18935+00		active	1	750	published			1	2026-01-29 12:00:00.13132+00	2026-01-29 12:00:25.852193+00	FALSE		[{"at": "2026-01-29T12:00:00.131320", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T12:00:25.852193", "reason": null, "status": "published", "attempt": 1}]
24144	Oil Prices Climb As Trump Warns Iran	Oil prices climb as Trump warns Iran 'time is running out' for nuclear deal	2026-01-29 11:54:46.636582+00	2026-01-29 11:59:56.098923+00		active	1	750	published			1	2026-01-29 11:59:20.851845+00	2026-01-29 11:59:55.796472+00	FALSE		[{"at": "2026-01-29T11:59:20.851845", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:59:55.796472", "reason": null, "status": "published", "attempt": 1}]
24143	Video Shows Huge Explosion And Fire At	Video shows huge explosion and fire at Buenos Aires factory	2026-01-29 11:54:44.147275+00	2026-01-29 11:59:20.759201+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 11:59:08.851269+00	2026-01-29 11:59:20.427328+00	FALSE		[{"at": "2026-01-29T11:59:08.851269", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:59:20.427328", "reason": "no_image", "status": "failed", "attempt": 1}]
24142	Video Shows Philippines Mayor Narrowly Escaping Assassination	Video shows Philippines mayor narrowly escaping assassination attempt	2026-01-29 11:54:42.11348+00	2026-01-29 11:57:46.176945+00		active	1	750	published			1	2026-01-29 11:56:52.720953+00	2026-01-29 11:57:45.867926+00	FALSE		[{"at": "2026-01-29T11:56:52.720953", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:57:45.867926", "reason": null, "status": "published", "attempt": 1}]
24141	Trump Envoy Showed ‘Troubling Lack Of Knowledge	Trump envoy showed ‘troubling lack of knowledge at Ukraine peace talks and could not say when war began’	2026-01-29 11:54:40.384355+00	2026-01-29 11:56:47.702539+00		active	1	750	published			1	2026-01-29 11:56:20.169143+00	2026-01-29 11:56:47.392023+00	FALSE		[{"at": "2026-01-29T11:56:20.169143", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:56:47.392023", "reason": null, "status": "published", "attempt": 1}]
24140	At Least 11 Killed In Second Deadly	At least 11 killed in second deadly minibus-truck crash in a week	2026-01-29 11:54:37.744268+00	2026-01-29 11:56:18.105678+00		active	1	750	published			1	2026-01-29 11:55:42.396017+00	2026-01-29 11:56:17.82501+00	FALSE		[{"at": "2026-01-29T11:55:42.396017", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:56:17.825010", "reason": null, "status": "published", "attempt": 1}]
24139	Uk Bans Coinbase Ads Implying Crypto Can	UK bans Coinbase ads implying crypto can ease cost of living concerns	2026-01-29 11:54:35.998037+00	2026-01-29 11:55:42.315217+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 11:55:28.56354+00	2026-01-29 11:55:42.025688+00	FALSE		[{"at": "2026-01-29T11:55:28.563540", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:55:42.025688", "reason": "no_image", "status": "failed", "attempt": 1}]
24138	Stat+: Immunitybio’S Soon-Shiong Mischaracterized Talks With Fda	STAT+: ImmunityBio’s Soon-Shiong mischaracterized talks with FDA over cancer drug, sources say	2026-01-29 11:35:58.397103+00	2026-01-29 11:42:53.81784+00		active	1	750	published			1	2026-01-29 11:42:20.79789+00	2026-01-29 11:42:53.407805+00	FALSE		[{"at": "2026-01-29T11:42:20.797890", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:42:53.407805", "reason": null, "status": "published", "attempt": 1}]
24137	Crew-12, Scheduled To Launch On Wednesday 11	Crew-12, scheduled to launch on Wednesday 11 February	2026-01-29 11:35:56.640659+00	2026-01-29 11:42:20.713483+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-29 11:41:57.458615+00	2026-01-29 11:42:20.390286+00	FALSE		[{"at": "2026-01-29T11:41:57.458615", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:42:20.390286", "reason": "duplicate", "status": "skipped", "attempt": 1}]
24136	Chinese Car Giant Chery Could Use Jlr	Chinese car giant Chery could use JLR plant to build its cars in the UK as Keir Starmer travels to Beijing	2026-01-29 11:35:55.09518+00	2026-01-29 11:41:57.373439+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 11:41:46.039313+00	2026-01-29 11:41:57.091591+00	FALSE		[{"at": "2026-01-29T11:41:46.039313", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:41:57.091591", "reason": "no_content", "status": "failed", "attempt": 1}]
24135	How The Grid Can Ride Out Winter	How the grid can ride out winter storms	2026-01-29 11:35:53.316217+00	2026-01-29 11:41:41.723076+00		active	1	750	published			1	2026-01-29 11:41:18.122055+00	2026-01-29 11:41:41.402162+00	FALSE		[{"at": "2026-01-29T11:41:18.122055", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:41:41.402162", "reason": null, "status": "published", "attempt": 1}]
24134	Hong Kong Supervisor Held Over Cruelty After	Hong Kong supervisor held over cruelty after botched pond clean-up kills 110 fish	2026-01-29 11:35:51.85741+00	2026-01-29 11:41:16.049815+00		active	1	750	published			1	2026-01-29 11:40:46.16704+00	2026-01-29 11:41:15.512649+00	FALSE		[{"at": "2026-01-29T11:40:46.167040", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:41:15.512649", "reason": null, "status": "published", "attempt": 1}]
24133	Walmart Improves Access To Health Care	Walmart Improves Access to Health Care	2026-01-29 11:35:49.467868+00	2026-01-29 11:40:18.652884+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 11:40:04.082235+00	2026-01-29 11:40:18.340103+00	FALSE		[{"at": "2026-01-29T11:40:04.082235", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:40:18.340103", "reason": "no_image", "status": "failed", "attempt": 1}]
24132	French Senate Rejects Assisted Dying Bill. What	French Senate rejects assisted dying bill. What happens now?	2026-01-29 11:35:46.346603+00	2026-01-29 11:40:02.119539+00		active	1	750	published			1	2026-01-29 11:39:37.239699+00	2026-01-29 11:40:01.781296+00	FALSE		[{"at": "2026-01-29T11:39:37.239699", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T11:40:01.781296", "reason": null, "status": "published", "attempt": 1}]
