id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
26775	‘We Want This’: Lilah Fear And Lewis	‘We want this’: Lilah Fear and Lewis Gibson embrace pressure as they aim for Olympic gold	2026-01-31 22:14:27.7309+00	2026-01-31 22:15:29.690089+00		active	1	750	published			1	2026-01-31 22:15:00.137213+00	2026-01-31 22:15:29.283769+00	FALSE		[{"at": "2026-01-31T22:15:00.137213", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T22:15:29.283769", "reason": null, "status": "published", "attempt": 1}]
26774	T. Kumar, Rights Activist Who Was Shaped	T. Kumar, Rights Activist Who Was Shaped by His Time in Prison, Dies at 76	2026-01-31 22:14:27.234366+00	2026-01-31 22:14:55.22852+00		active	1	750	published			1	2026-01-31 22:14:36.426667+00	2026-01-31 22:14:54.89681+00	FALSE		[{"at": "2026-01-31T22:14:36.426667", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T22:14:54.896810", "reason": null, "status": "published", "attempt": 1}]
26773	Sudanese Migrant Who Dragged Woman, 18, Onto	Sudanese migrant who dragged woman, 18, onto rail tracks where both were killed by train was arrested by police but released just a few days before	2026-01-31 22:04:34.306301+00	2026-01-31 22:05:19.832376+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 22:05:15.225705+00	2026-01-31 22:05:19.510584+00	FALSE		[{"at": "2026-01-31T22:05:15.225705", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T22:05:19.510584", "reason": "no_content", "status": "failed", "attempt": 1}]
26772	Eu Faces Hard Choices After Lng “Wake-Up	EU Faces Hard Choices after LNG “Wake-Up Call”	2026-01-31 22:04:33.110071+00	2026-01-31 22:05:15.140089+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 22:05:08.901758+00	2026-01-31 22:05:14.808983+00	FALSE		[{"at": "2026-01-31T22:05:08.901758", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T22:05:14.808983", "reason": "no_content", "status": "failed", "attempt": 1}]
26771	Will New China’S Yj-18C Missile Be A	Will new China’s YJ-18C missile be a logistics killer for US Navy?	2026-01-31 22:04:31.905057+00	2026-01-31 22:05:04.059528+00		active	1	750	published			1	2026-01-31 22:04:44.233121+00	2026-01-31 22:05:03.746891+00	FALSE		[{"at": "2026-01-31T22:04:44.233121", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T22:05:03.746891", "reason": null, "status": "published", "attempt": 1}]
26770	On A Trip To Denmark, A Reporter	On a trip to Denmark, a reporter sees lawmakers take on the role of diplomats	2026-01-31 22:04:31.103853+00	2026-01-31 22:04:44.122322+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 22:04:36.312061+00	2026-01-31 22:04:43.778028+00	FALSE		[{"at": "2026-01-31T22:04:36.312061", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T22:04:43.778028", "reason": "no_content", "status": "failed", "attempt": 1}]
26769	New Report Detects Arsenic In 28 Popular	New report detects arsenic in 28 popular candies: What you need to know	2026-01-31 21:54:23.907089+00	2026-01-31 21:57:07.911451+00		active	1	750	published			1	2026-01-31 21:56:40.452366+00	2026-01-31 21:57:07.587989+00	FALSE		[{"at": "2026-01-31T21:56:40.452366", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:57:07.587989", "reason": null, "status": "published", "attempt": 1}]
26768	'Unsubscribe' And 'Opt Out': A New Big	'Unsubscribe' and 'opt out': A new Big Tech boycott to protest ICE starts February 1	2026-01-31 21:54:22.765098+00	2026-01-31 21:56:35.770525+00		active	1	750	published			1	2026-01-31 21:55:54.237245+00	2026-01-31 21:56:35.426295+00	FALSE		[{"at": "2026-01-31T21:55:54.237245", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:56:35.426295", "reason": null, "status": "published", "attempt": 1}]
26767	Trump Vows Not To Help Blue Cities	Trump vows not to help blue cities with riots, instructs ICE and Border Patrol to protect federal property	2026-01-31 21:44:30.947378+00	2026-01-31 23:04:46.386409+00		active	3	750	published			1	2026-01-31 21:45:33.4471+00	2026-01-31 21:45:51.39737+00	FALSE		[{"at": "2026-01-31T21:45:33.447100", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:45:51.397370", "reason": null, "status": "published", "attempt": 1}]
26766	Nfl Announces Punishment For Seahawks Star Ahead	NFL Announces Punishment for Seahawks Star Ahead of Super Bowl LX	2026-01-31 21:44:29.182821+00	2026-01-31 21:44:52.987816+00		active	1	750	published			1	2026-01-31 21:44:33.514887+00	2026-01-31 21:44:52.60055+00	FALSE		[{"at": "2026-01-31T21:44:33.514887", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:44:52.600550", "reason": null, "status": "published", "attempt": 1}]
26765	How The India-Eu Trade Agreement Undermines Us	How the India-EU trade agreement undermines US economic coercion	2026-01-31 21:34:24.398832+00	2026-01-31 21:36:56.445632+00		active	1	750	published			1	2026-01-31 21:36:28.726886+00	2026-01-31 21:36:56.084041+00	FALSE		[{"at": "2026-01-31T21:36:28.726886", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:36:56.084041", "reason": null, "status": "published", "attempt": 1}]
26764	Egypt, Qatar Condemn Deadly Israeli Strikes In	Egypt, Qatar Condemn Deadly Israeli Strikes in Gaza	2026-01-31 21:34:23.817777+00	2026-01-31 21:36:28.639916+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-31 21:36:06.950591+00	2026-01-31 21:36:28.307559+00	FALSE		[{"at": "2026-01-31T21:36:06.950591", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:36:28.307559", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26763	Facing Immigration Backlash, Trump Called Schumer To	Facing Immigration Backlash, Trump Called Schumer to Cut a Deal	2026-01-31 21:34:21.975508+00	2026-01-31 21:34:56.737827+00		active	1	750	published			1	2026-01-31 21:34:28.490113+00	2026-01-31 21:34:56.396875+00	FALSE		[{"at": "2026-01-31T21:34:28.490113", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:34:56.396875", "reason": null, "status": "published", "attempt": 1}]
26762	Jacob Frey Says Minneapolis Was 'Never Going	Jacob Frey says Minneapolis was 'never going to agree' to enforce federal immigration laws	2026-01-31 21:24:16.905676+00	2026-01-31 21:26:05.449439+00		active	1	750	published			1	2026-01-31 21:25:47.016347+00	2026-01-31 21:26:05.103081+00	FALSE		[{"at": "2026-01-31T21:25:47.016347", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:26:05.103081", "reason": null, "status": "published", "attempt": 1}]
26761	Bitter Cold Takes Aim At South As	Bitter cold takes aim at South as millions remain under winter weather alerts	2026-01-31 21:24:15.958412+00	2026-02-01 02:04:16.11304+00		active	4	750	published			1	2026-01-31 21:25:21.864661+00	2026-01-31 21:25:44.825837+00	FALSE		[{"at": "2026-01-31T21:25:21.864661", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:25:44.825837", "reason": null, "status": "published", "attempt": 1}]
26760	Dodgers’ Shohei Ohtani’S Pitching Availability For Team	Dodgers’ Shohei Ohtani’s Pitching Availability for Team Japan in WBC Remains Uncertain	2026-01-31 21:24:14.478879+00	2026-01-31 21:25:19.26718+00		active	1	750	published			1	2026-01-31 21:24:55.315707+00	2026-01-31 21:25:18.943152+00	FALSE		[{"at": "2026-01-31T21:24:55.315707", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:25:18.943152", "reason": null, "status": "published", "attempt": 1}]
26759	Fans Outraged Following Gunther-Styles Result At The	Fans Outraged Following Gunther-Styles Result at the WWE Royal Rumble	2026-01-31 21:24:13.480057+00	2026-01-31 21:24:53.442971+00		active	1	750	published			1	2026-01-31 21:24:18.929897+00	2026-01-31 21:24:53.1131+00	FALSE		[{"at": "2026-01-31T21:24:18.929897", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:24:53.113100", "reason": null, "status": "published", "attempt": 1}]
26758	Nipah Virus Vaccine From University Of Tokyo	Nipah virus vaccine from University of Tokyo set for April clinical trial	2026-01-31 21:14:32.317105+00	2026-01-31 21:16:05.871142+00		active	1	750	published			1	2026-01-31 21:15:09.658625+00	2026-01-31 21:16:05.529323+00	FALSE		[{"at": "2026-01-31T21:15:09.658625", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:16:05.529323", "reason": null, "status": "published", "attempt": 1}]
26757	Trump Thinks A Weaker Dollar Is Great,	Trump thinks a weaker dollar is great, but the U.S. needs a stable currency as national debt heads toward $40 trillion, former Fed president says	2026-01-31 21:14:31.831149+00	2026-01-31 21:15:05.280037+00		active	1	750	published			1	2026-01-31 21:14:35.944065+00	2026-01-31 21:15:04.911566+00	FALSE		[{"at": "2026-01-31T21:14:35.944065", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:15:04.911566", "reason": null, "status": "published", "attempt": 1}]
26756	Kash Patel Confirms Fbi Had 'Probable Cause'	Kash Patel confirms FBI had 'probable cause' for Fulton County election hub raid	2026-01-31 21:04:16.887479+00	2026-01-31 21:06:37.435953+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-31 21:06:13.34519+00	2026-01-31 21:06:37.054145+00	FALSE		[{"at": "2026-01-31T21:06:13.345190", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:06:37.054145", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26755	Ndis Funding Cut From Children Found Dead	NDIS funding cut from children found dead in Perth, friends say	2026-01-31 21:04:15.927238+00	2026-01-31 21:06:13.256046+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 21:05:54.645254+00	2026-01-31 21:06:12.954841+00	FALSE		[{"at": "2026-01-31T21:05:54.645254", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:06:12.954841", "reason": "no_content", "status": "failed", "attempt": 1}]
26754	Tribute In Bondi For Young Shark Attack	Tribute in Bondi for young shark attack victim	2026-01-31 21:04:15.491901+00	2026-01-31 21:05:54.561616+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 21:05:35.141581+00	2026-01-31 21:05:54.224238+00	FALSE		[{"at": "2026-01-31T21:05:35.141581", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:05:54.224238", "reason": "no_content", "status": "failed", "attempt": 1}]
26753	Rain Warning For Parts Of England Already	Rain warning for parts of England already suffering from 'saturated ground'	2026-01-31 21:04:13.88178+00	2026-01-31 21:05:32.994985+00		active	1	750	published			1	2026-01-31 21:05:05.037951+00	2026-01-31 21:05:32.684948+00	FALSE		[{"at": "2026-01-31T21:05:05.037951", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T21:05:32.684948", "reason": null, "status": "published", "attempt": 1}]
26752	Shooting At Louisiana Mardi Gras Parade Leaves	Shooting at Louisiana Mardi Gras parade leaves multiple people injured: reports	2026-01-31 20:54:31.882237+00	2026-02-01 04:34:47.872819+00		active	5	750	published			1	2026-01-31 20:57:23.295986+00	2026-01-31 20:57:45.707442+00	FALSE		[{"at": "2026-01-31T20:57:23.295986", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:57:45.707442", "reason": null, "status": "published", "attempt": 1}]
26751	Trump Says Gulf Allies Kept In Dark	Trump says Gulf allies kept in dark as US negotiates with Iran: 'Cant' tell them the plan'	2026-01-31 20:54:31.458178+00	2026-01-31 20:57:18.739345+00		active	2	750	published			1	2026-01-31 20:56:50.556547+00	2026-01-31 20:57:18.444648+00	FALSE		[{"at": "2026-01-31T20:56:50.556547", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:57:18.444648", "reason": null, "status": "published", "attempt": 1}]
26750	Fearing Ice, Some Students In Minneapolis Retreat	Fearing ICE, some students in Minneapolis retreat to virtual learning	2026-01-31 20:54:29.842322+00	2026-01-31 20:56:48.323649+00		active	2	750	published			1	2026-01-31 20:56:06.109464+00	2026-01-31 20:56:47.995459+00	FALSE		[{"at": "2026-01-31T20:56:06.109464", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:56:47.995459", "reason": null, "status": "published", "attempt": 1}]
26749	‘Bomb Cyclone’ Threatens Freezing Temperatures And Snow	‘Bomb Cyclone’ Threatens Freezing Temperatures and Snow on Florida’s Beaches	2026-01-31 20:54:28.100103+00	2026-02-01 09:27:41.352669+00		active	3	750	failed	no_content	All 2 sources blocked or failed to fetch	2	2026-01-31 20:56:00.920389+00	2026-02-01 09:27:41.049705+00	FALSE		[{"at": "2026-01-31T20:56:00.920389", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:56:05.690901", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-02-01T09:27:14.738787", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-02-01T09:27:41.049705", "reason": "no_content", "status": "failed", "attempt": 2}]
26748	Danish And Italians Protest Agains The Us	Danish and Italians protest agains the US administration's latest moves	2026-01-31 20:54:26.456211+00	2026-01-31 20:55:59.02294+00		active	1	750	published			1	2026-01-31 20:55:05.993321+00	2026-01-31 20:55:58.682876+00	FALSE		[{"at": "2026-01-31T20:55:05.993321", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:55:58.682876", "reason": null, "status": "published", "attempt": 1}]
26747	Judge Orders Us To Release 5-Year-Old And	Judge orders US to release 5-year-old and dad taken into custody in Minnesota crackdown	2026-01-31 20:54:24.907933+00	2026-02-01 11:06:17.103977+00		active	9	750	skipped	duplicate	Duplicate detected: duplicate_title	7	2026-01-31 20:54:36.243673+00	2026-02-01 11:06:16.734159+00	FALSE		[{"at": "2026-01-31T20:54:36.243673", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:55:05.609844", "reason": "duplicate", "status": "skipped", "attempt": 1}, {"at": "2026-01-31T21:16:39.312309", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T21:17:11.384314", "reason": "duplicate", "status": "skipped", "attempt": 2}, {"at": "2026-01-31T21:35:01.144514", "reason": null, "status": "processing", "attempt": 3}, {"at": "2026-01-31T21:36:06.464778", "reason": "duplicate", "status": "skipped", "attempt": 3}, {"at": "2026-01-31T21:44:54.855029", "reason": null, "status": "processing", "attempt": 4}, {"at": "2026-01-31T21:45:33.084062", "reason": "duplicate", "status": "skipped", "attempt": 4}, {"at": "2026-01-31T21:55:12.519364", "reason": null, "status": "processing", "attempt": 5}, {"at": "2026-01-31T21:55:53.809832", "reason": "duplicate", "status": "skipped", "attempt": 5}, {"at": "2026-02-01T00:43:48.543424", "reason": null, "status": "processing", "attempt": 6}, {"at": "2026-02-01T00:44:30.930045", "reason": "duplicate", "status": "skipped", "attempt": 6}, {"at": "2026-02-01T11:04:17.560505", "reason": null, "status": "processing", "attempt": 7}, {"at": "2026-02-01T11:06:16.734159", "reason": "duplicate", "status": "skipped", "attempt": 7}]
26746	Ayaneo'S Pocket S Mini Has The Perfect	Ayaneo's Pocket S Mini has the perfect aspect ratio for revisiting classic console games	2026-01-31 20:44:24.805743+00	2026-01-31 20:45:45.858043+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 20:45:27.275902+00	2026-01-31 20:45:45.549959+00	FALSE		[{"at": "2026-01-31T20:45:27.275902", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:45:45.549959", "reason": "no_content", "status": "failed", "attempt": 1}]
26745	“No More Minnesota Nice, Minneapolis Will Strike”	“No more Minnesota nice, Minneapolis will strike”	2026-01-31 20:34:37.26548+00	2026-01-31 20:35:32.147292+00		active	1	750	published			1	2026-01-31 20:35:00.89263+00	2026-01-31 20:35:31.725499+00	FALSE		[{"at": "2026-01-31T20:35:00.892630", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:35:31.725499", "reason": null, "status": "published", "attempt": 1}]
26744	Judge Orders Release Of 5-Year-Old, Whose Arrest	Judge Orders Release of 5-Year-Old, Whose Arrest Triggered Outrage	2026-01-31 20:34:34.446129+00	2026-01-31 21:05:04.943187+00		active	3	750	skipped	duplicate	Duplicate detected: duplicate_title	2	2026-01-31 20:34:39.013439+00	2026-01-31 21:05:04.582003+00	FALSE		[{"at": "2026-01-31T20:34:39.013439", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T20:35:00.499132", "reason": "duplicate", "status": "skipped", "attempt": 1}, {"at": "2026-01-31T21:04:21.616904", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T21:05:04.582003", "reason": "duplicate", "status": "skipped", "attempt": 2}]
